results_studies_id,results_id,results_position,results_queries_id,results_url,results_main,results_se,hash
83,23246,56,338,"https://www.bunte.de/stars/star-news/mode/markus-soeder-tochter-gloria-startet-als-model-durch.html","https://www.bunte.de/",Google,5648942afd18485492b7f1139e521fcb
82,23030,159,336,"https://www.nak-nordost.de/","https://www.nak-nordost.de/",Google,5659f4497e0d5d4d44946a04d0c07607
82,22900,29,336,"https://www.hochwasser-hessen.de/","https://www.hochwasser-hessen.de/",Google,568716acb138227fff7f87ca65fa8f30
82,23156,65,337,"https://www1.wdr.de/nachrichten/rheinland/merkel-besucht-bad-muenstereifel-100.html","https://www1.wdr.de/",Google,56fc98187dbb5cc90bad5183aa2c8b85
83,23353,95,339,"https://corona-leichte-sprache.de/page/6-startseite.html","https://corona-leichte-sprache.de/",Google,5769de209681bd2c360f08f159ec62ad
83,23476,218,339,"https://www.rosenhof.de/standorte/ahrensburg","https://www.rosenhof.de/",Google,5860488186a6f6a97930036090dc5323
82,23117,26,337,"https://www.kanzlei-dr-merkel.de/","https://www.kanzlei-dr-merkel.de/",Google,592e83c4237ea2d27ceba3ead81d76d4
82,23170,79,337,"https://www.abendblatt.de/politik/deutschland/article232854285/Merkel-stellt-sich-Fragen-der-Hauptstadt-Journalisten.html","https://www.abendblatt.de/",Google,597317452e1de177d812fc96a299c5c6
82,23013,142,336,"https://www.bmwi.de/Redaktion/DE/Pressemitteilungen/2021/07/20210721-zitat-altmaier-kabinettbeschluss-hochwasser-hilfen.html","https://www.bmwi.de/",Google,597ded688436f68b0565ba96f4b9c564
83,23434,176,339,"https://www.jacques.de/","https://www.jacques.de/",Google,5a6c44dc1b9b746b50dd6568f7d0da00
82,22922,51,336,"https://www.arbeitsagentur.de/unternehmen/informationen-kurzarbeit-hochwasser","https://www.arbeitsagentur.de/",Google,5aebd6f815336153c9e8ca8a3b74e703
82,22999,128,336,"https://www.ruhr24.de/nrw/nrw-hochwasser-sperrung-baldeneysee-harkortsee-hengsteysee-12-august-verbot-ruhrgebiet-90875785.html","https://www.ruhr24.de/",Google,5b0f98a1151e7b6833ff3a2fbaffed60
82,23056,185,336,"https://www.butjadingen.de/poi/poi/st-petri-kirche/sehenswertes.html","https://www.butjadingen.de/",Google,5b309d9bd6bc9317a949bfc96b1a1b92
82,23052,181,336,"https://www.loz-news.de/lauenburg/9383-buergermeister-andreas-thiede-bietet-hochwasserhilfe-an","https://www.loz-news.de/",Google,5bc9bc6a8fe9f6b6a4e19890690781b3
